timestamp,emotion,emotion_score,focus_score,final_engagement
19:45:39,sad,40,75,57
19:45:39,sad,40,81,60
19:45:39,sad,40,81,60
19:45:39,sad,40,80,60
19:45:39,sad,40,80,60
19:45:39,sad,40,80,60
19:45:39,sad,40,80,60
19:45:39,unknown,50,50,50
19:45:39,unknown,50,50,50
19:45:39,unknown,50,50,50
19:45:39,unknown,50,50,50
19:45:39,unknown,50,50,50
19:45:39,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:40,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:41,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:42,unknown,50,50,50
19:45:43,unknown,50,50,50
19:45:43,unknown,50,50,50
19:45:43,unknown,50,50,50
19:45:43,unknown,50,50,50
19:45:43,unknown,50,50,50
19:45:43,unknown,50,50,50
